epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
40,student,0.0,0.905,0.57,0.35,0.14620067,0.11,0.06380406,0.8055185,0.835,0.0,0.0,0.26035714,0.73964286,0.41433623,0.22895409,0.5818256,44.875
60,foreground_rescue_10,8.435,0.905,0.555,0.365,0.057381712,0.045,0.006400031,0.8629226,0.9,0.066397235,0.051118158,0.3502551,0.64974487,0.18513413,0.22895409,0.768073,44.875
60,foreground_rescue_20,13.655,0.905,0.555,0.365,0.048129644,0.04,0.004400224,0.86492234,0.905,0.07564929,0.05311797,0.4035204,0.5964796,0.08102127,0.22895409,0.8570342,44.875
60,foreground_rescue_5,4.62,0.905,0.555,0.365,0.07274526,0.055,0.02478315,0.8445394,0.89,0.051033672,0.032735042,0.31132653,0.6886735,0.28096774,0.22895409,0.68912214,44.875
60,random,0.0,0.905,0.555,0.365,0.05032505,0.045,0.029194003,0.84012854,0.9,0.073453896,0.028324189,0.2310204,0.76897955,0.49313968,0.22895409,0.5061665,44.875
60,random_rescue_10,8.435,0.905,0.555,0.365,0.10768762,0.085,0.06055664,0.80876595,0.84,0.016091313,-0.0030384497,0.25806123,0.74193877,0.42447203,0.22895409,0.5734101,44.875
60,random_rescue_20,13.655,0.905,0.555,0.365,0.10381071,0.065,0.0489279,0.8203947,0.86,0.019968234,0.008590295,0.25913265,0.7408673,0.42126954,0.22895409,0.57523483,44.875
60,random_rescue_5,4.62,0.905,0.555,0.365,0.092684835,0.06,0.052917987,0.8164046,0.865,0.031094112,0.004600206,0.25954083,0.7404592,0.42392993,0.22895409,0.5749245,44.875
60,student,0.0,0.905,0.555,0.365,0.12377895,0.08,0.05751819,0.8118044,0.855,0.0,0.0,0.26418367,0.73581636,0.4123962,0.22895409,0.5855152,44.875
80,foreground_rescue_10,8.82,0.905,0.575,0.35,0.06574594,0.05,0.02060511,0.8487175,0.885,0.07894728,0.05154784,0.33607143,0.6639286,0.20619093,0.22895409,0.74635255,44.875
80,foreground_rescue_20,14.28,0.905,0.575,0.35,0.048377022,0.045,0.0031225116,0.8662001,0.91,0.0963162,0.069030434,0.3917857,0.6082143,0.09655757,0.22895409,0.8400729,44.875
80,foreground_rescue_5,4.75,0.905,0.575,0.35,0.093886435,0.075,0.03896661,0.830356,0.87,0.05080679,0.033186335,0.29454082,0.70545924,0.31100845,0.22895409,0.6611604,44.875
